environment,afl_round,afl_team_name,afl_team_code,player_name,k,hb,d,m,g,b,t,ho,ga,i50,cl,cg,r50,ff,fa,af,sc
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Essendon,ESS,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Fremantle,FRE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Geelong,GEE,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,Gold Coast,GCS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,GWS,GWS,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Hawthorn,HAW,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,Melbourne,MEL,,,,,,,,,,,,,,,,,,
production,8,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,8,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
production,8,North Melbourne,NTH,,,,,,,,,,,,,,,,,,
